"gene","gene_name","dev_default","rank_default","dev_slide","rank_slide"
"ENSG00000243485","MIR1302-2HG",152.927900307386,23648,142.30047494695,23707
"ENSG00000237613","FAM138A",0,32923.5,0,32923.5
"ENSG00000186092","OR4F5",0,32923.5,0,32923.5
"ENSG00000238009","AL627309.1",2056.37204726448,16780,2043.29145377195,16774
"ENSG00000239945","AL627309.3",41.3234643846888,27067,35.3102168353489,27203
"ENSG00000239906","AL627309.2",0,32923.5,0,32923.5
"ENSG00000241860","AL627309.5",7135.32953982056,13252,7082.4633467354,13248
"ENSG00000241599","AL627309.4",0,32923.5,0,32923.5
"ENSG00000286448","AP006222.2",0,32923.5,0,32923.5
"ENSG00000236601","AL732372.1",0,32923.5,0,32923.5
"ENSG00000284733","OR4F29",0,32923.5,0,32923.5
"ENSG00000235146","AC114498.1",0,32923.5,0,32923.5
"ENSG00000284662","OR4F16",0,32923.5,0,32923.5
"ENSG00000229905","AL669831.2",96.4282642561002,24893,94.1176088521584,24723
"ENSG00000237491","LINC01409",16497.7900243177,10175,16465.973012026,10155
"ENSG00000177757","FAM87B",351.220387426823,21525,345.038677628943,21495
"ENSG00000228794","LINC01128",32219.7726398313,6401,32181.9799264796,6372
"ENSG00000225880","LINC00115",2091.39954295683,16746,2046.87296676358,16766
"ENSG00000230368","FAM41C",3012.49703564066,15746,2989.14178399101,15743
"ENSG00000272438","AL645608.6",77.2769881753089,25530,64.4932091854897,25664
"ENSG00000230699","AL645608.2",110.993912382616,24546,106.28468703885,24460
"ENSG00000241180","AL645608.4",66.3996367036577,25717,56.3019878903961,25972
"ENSG00000223764","LINC02593",1184.19632811466,18236,1178.77583973086,18215
"ENSG00000187634","SAMD11",3805.01555943178,15072,3784.29816665567,15070
"ENSG00000188976","NOC2L",50713.0306337902,3414,50633.5007308059,3383
"ENSG00000187961","KLHL17",17908.2494443382,9764,17678.7820522468,9791
"ENSG00000187583","PLEKHN1",233.202308940763,22590,220.162734884974,22638
"ENSG00000187642","PERM1",642.76245439042,19889,631.543917149985,19885
"ENSG00000272512","AL645608.7",5630.71458713089,13970,5605.20422271768,13954
"ENSG00000188290","HES4",62814.5967553526,2199,61965.2052893191,2228
"ENSG00000187608","ISG15",47753.9946890769,3809,46824.3068868385,3888
"ENSG00000224969","AL645608.1",44.9734108827272,26551,40.473822036861,26527
"ENSG00000188157","AGRN",37161.8579292606,5462,36693.4474328166,5494
"ENSG00000242590","AL645608.5",0,32923.5,0,32923.5
"ENSG00000273443","AL645608.8",0,32923.5,0,32923.5
"ENSG00000237330","RNF223",40.1704336662458,27235,36.6383212219451,27047
"ENSG00000131591","C1orf159",24595.239795652,8064,24327.5153912636,8101
"ENSG00000285812","AL390719.3",41.6644115722148,27000,38.4824020315425,26749
"ENSG00000223823","LINC01342",20.7759010355294,29063,18.0172474623824,28889
"ENSG00000272141","AL390719.2",88.5410046930627,25100,77.7051289748709,25161
"ENSG00000205231","TTLL10-AS1",41.6034019817678,27012,35.2115125526535,27220
"ENSG00000162571","TTLL10",82.4009398363532,25228,75.7384651289623,25240
"ENSG00000186891","TNFRSF18",7755.70098043155,12982,7717.37578717585,12977
"ENSG00000186827","TNFRSF4",5561.49632383523,13993,5518.1758568344,14000
"ENSG00000078808","SDF4",65431.5959412099,2008,65227.1298477379,1980
"ENSG00000176022","B3GALT6",37819.7255481964,5333,37635.0450696103,5325
"ENSG00000184163","C1QTNF12",4571.82371449479,14566,4322.3328780868,14697
"ENSG00000260179","AL162741.1",219.779907975589,22739,212.528456434976,22720
"ENSG00000160087","UBE2J2",46497.5596027795,3963,46426.4762546226,3935
"ENSG00000230415","LINC01786",207.699789703266,22875,200.130553105584,22864
"ENSG00000162572","SCNN1D",26645.026834534,7549,26166.2637359798,7637
"ENSG00000131584","ACAP3",78066.6582258142,1281,76681.66987482,1315
"ENSG00000169972","PUSL1",20256.2019450212,9140,20028.4431528732,9168
"ENSG00000127054","INTS11",56172.1130572535,2772,55435.7506414507,2804
"ENSG00000240731","AL139287.1",74.1338401857052,25643,70.1923069151043,25538
"ENSG00000224051","CPTP",41270.8648666733,4738,40926.7990529873,4752
"ENSG00000169962","TAS1R3",1049.31246373533,18573,1042.23867673948,18552
"ENSG00000107404","DVL1",60187.334467825,2405,59944.9844370678,2388
"ENSG00000162576","MXRA8",11924.0331378685,11519,11853.0918378479,11515
"ENSG00000175756","AURKAIP1",88533.4092570043,886,86850.5406919983,898
"ENSG00000221978","CCNL2",60062.7434556188,2415,59296.5276586527,2436
"ENSG00000224870","MRPL20-AS1",17953.2497854075,9752,17788.1066565148,9765
"ENSG00000242485","MRPL20",83114.0959396268,1084,82435.56041482,1073
"ENSG00000272455","AL391244.2",4299.08073892498,14730,4292.78944644805,14718
"ENSG00000235098","ANKRD65",38200.8303535444,5262,38026.2408444552,5255
"ENSG00000225905","AL391244.1",274.120358081418,22161,244.462931450264,22368
"ENSG00000205116","TMEM88B",519.857678424326,20464,490.22489798424,20561
"ENSG00000225285","LINC01770",856.500862679901,19084,777.674184932973,19325
"ENSG00000179403","VWA1",52839.3342624795,3158,52189.2715567113,3191
"ENSG00000215915","ATAD3C",10373.0898859367,12037,10327.1608545061,12030
"ENSG00000160072","ATAD3B",27381.8596666721,7407,26990.2638676836,7445
"ENSG00000197785","ATAD3A",28248.9162281742,7200,28105.9801757332,7196
"ENSG00000205090","TMEM240",54206.607687681,2992,52178.8817852302,3192
"ENSG00000160075","SSU72",85136.8859674465,1004,84769.9171953851,979
"ENSG00000215014","AL645728.1",4349.69883550244,14701,4341.24515292224,14683
"ENSG00000228594","FNDC10",45523.2958066962,4104,45239.2327475356,4110
"ENSG00000286989","AL691432.4",6361.75160507902,13597,6292.57262295432,13605
"ENSG00000272106","AL691432.2",33803.6944545846,6083,33601.9790838437,6087
"ENSG00000197530","MIB2",54238.1791728507,2989,53370.8967041144,3046
"ENSG00000189409","MMP23B",6200.7876688333,13669,6140.78929601748,13677
"ENSG00000248333","CDK11B",11577.207499196,11648,11291.1226115086,11712
"ENSG00000272004","FO704657.1",1575.43774461777,17461,1560.4836700522,17448
"ENSG00000189339","SLC35E2B",29307.2586659071,6977,28636.7488296478,7082
"ENSG00000008128","CDK11A",16059.4417539284,10308,16011.4757685042,10296
"ENSG00000215790","SLC35E2A",36574.3252403959,5556,36060.5528791926,5621
"ENSG00000008130","NADK",36167.3775738268,5640,36129.2589783992,5603
"ENSG00000078369","GNB1",111049.093167407,410,110535.749082719,387
"ENSG00000231050","AL109917.1",2542.58944167315,16203,2536.12429750885,16186
"ENSG00000169885","CALML6",1769.71468662447,17150,1729.80764941288,17179
"ENSG00000178821","TMEM52",6098.31120202094,13714,6024.08619061085,13730
"ENSG00000142609","CFAP74",6789.59275606378,13399,6748.59623874559,13397
"ENSG00000233542","AL391845.2",3938.1183782049,14978,3913.86471836745,14965
"ENSG00000187730","GABRD",96470.3682431295,673,93280.7716803078,725
"ENSG00000226969","AL391845.1",0,32923.5,0,32923.5
"ENSG00000067606","PRKCZ",93153.0511369284,761,91642.1026414535,767
"ENSG00000271806","AL590822.2",1382.933512701,17817,1283.54245460819,17995
"ENSG00000182873","PRKCZ-AS1",1875.43336723823,16995,1870.91758839758,16968
"ENSG00000162585","FAAP20",50752.5998054475,3412,50368.0130766204,3405
"ENSG00000234396","AL590822.1",107.568908285114,24622,103.816165789222,24529
"ENSG00000157933","SKI",40882.011739517,4796,40574.1356764337,4806
"ENSG00000287356","AL590822.3",816.447769842685,19229,809.98436609404,19207
"ENSG00000116151","MORN1",13723.807246686,11011,13623.1495447753,11025
"ENSG00000272161","AL589739.1",1074.54975620944,18506,1045.17029939838,18540
"ENSG00000272420","AL513477.2",12730.7095464272,11296,12683.1243648981,11285
"ENSG00000157916","RER1",59270.8389188251,2473,59025.04054373,2461
"ENSG00000157911","PEX10",34072.2238535245,6020,34005.5719750298,6000
"ENSG00000149527","PLCH2",37497.8979393667,5400,37109.8948583436,5429
"ENSG00000224387","AL139246.1",424.061680085623,21009,415.433573557112,20993
"ENSG00000229393","AL139246.4",0,32923.5,0,32923.5
"ENSG00000157881","PANK4",27549.2706409289,7367,26980.5753445776,7446
"ENSG00000197921","HES5",17146.2288194089,9972,16923.1516190574,10027
"ENSG00000272449","AL139246.5",10723.2369885903,11918,10516.813516754,11964
"ENSG00000238164","TNFRSF14-AS1",1926.64875295355,16921,1909.80390523086,16910
"ENSG00000157873","TNFRSF14",25410.3168207743,7866,25173.1400371519,7893
"ENSG00000228037","AL139246.3",696.868643218091,19659,694.58540429555,19622
"ENSG00000157870","PRXL2B",54416.1443137085,2960,54090.9209942889,2953
"ENSG00000142606","MMEL1",1158.0522232938,18292,1150.64956078445,18274
"ENSG00000237058","AL831784.1",534.00538623423,20394,521.414966377953,20400
"ENSG00000215912","TTC34",2885.18216314336,15872,2858.15413392929,15863
"ENSG00000285945","AC242022.2",1606.43841579281,17407,1543.99715380738,17477
"ENSG00000283259","AC242022.1",100.356767308018,24732,91.1302324372878,24829
"ENSG00000233234","AL592464.2",0,32923.5,0,32923.5
"ENSG00000287396","AL592464.3",21.7584791129791,28679.5,18.6497226362037,28565.5
"ENSG00000231630","AL592464.1",0,32923.5,0,32923.5
"ENSG00000284745","AL589702.1",61.4711291473509,25993,56.139671171545,25982
"ENSG00000169717","ACTRT2",0,32923.5,0,32923.5
"ENSG00000177133","PRDM16-DT",33457.5146163151,6146,33346.177381315,6137
"ENSG00000142611","PRDM16",16225.3938444918,10259,16207.6762423657,10238
"ENSG00000226286","AL008733.1",0,32923.5,0,32923.5
"ENSG00000272235","AL590438.1",290.063592168783,22016,281.947637052815,21998
"ENSG00000287828","AL354743.2",1286.67793331681,18025,1220.91924838815,18131
"ENSG00000286518","AL354743.1",288.365567583846,22029,273.06307041987,22079
"ENSG00000130762","ARHGEF16",2955.26065430797,15796,2933.35880490315,15796
"ENSG00000272088","AL512413.1",149.959053919801,23703,133.854688323699,23870
"ENSG00000162591","MEGF6",7880.22253869362,12933,7771.353885709,12958
"ENSG00000238260","AL513320.1",460.495629299946,20782,455.470192006704,20750
"ENSG00000158109","TPRG1L",86499.0274869241,952,85156.8440633476,955
"ENSG00000116213","WRAP73",27579.6010432778,7360,27159.1734882259,7420
"ENSG00000078900","TP73",887.939080025125,18992,884.609033870558,18954
"ENSG00000227589","AL136528.1",0,32923.5,0,32923.5
"ENSG00000235131","AL136528.2",238.024980622073,22546,232.827182958092,22504
"ENSG00000162592","CCDC27",401.957941644303,21154,375.156241244208,21258
"ENSG00000235169","SMIM1",5467.08439484336,14052,5451.14897127432,14036
"ENSG00000130764","LRRC47",64043.6161220073,2110,63610.2306893802,2100
"ENSG00000272153","AL365330.1",176.480219277769,23295,171.486720581552,23242
"ENSG00000116198","CEP104",23180.5662358805,8416,23172.4239610627,8378
"ENSG00000169598","DFFB",10653.204156886,11940,10566.6606503668,11951
"ENSG00000198912","C1orf174",20857.9250326357,9006,20842.1740391093,8984
"ENSG00000236423","LINC01134",386.539608716263,21245,374.147683298455,21264
"ENSG00000233304","LINC01346",4141.29729144008,14825,4118.53408809263,14819
"ENSG00000226374","LINC01345",696.261317636379,19664,679.864210687587,19682
"ENSG00000284668","LINC02780",98.1133834383855,24815,93.6962794266027,24740
"ENSG00000284703","AL805961.1",5241.18962145322,14178,5237.47842626678,14153
"ENSG00000235054","LINC01777",60.2579597368559,26127,54.6635870805136,26105
"ENSG00000284694","AL355602.1",76.5717550984844,25553,72.1000365593788,25434
"ENSG00000227169","Z98747.1",0,32923.5,0,32923.5
"ENSG00000232596","LINC01646",22.1945543692551,28449.5,19.4359007961081,28134
"ENSG00000196581","AJAP1",39828.4917050766,4971,39575.3253819356,4972
"ENSG00000287586","Z98886.1",393.165378015417,21203,381.23780181906,21215
"ENSG00000284739","BX005132.1",0,32923.5,0,32923.5
"ENSG00000284674","LINC02781",0,32923.5,0,32923.5
"ENSG00000231510","LINC02782",0,32923.5,0,32923.5
"ENSG00000284616","AL139823.1",0,32923.5,0,32923.5
"ENSG00000284692","Z98259.3",77.9649491332578,25487,73.3473931195329,25367
"ENSG00000284666","Z98259.2",0,32923.5,0,32923.5
"ENSG00000260972","Z98259.1",0,32923.5,0,32923.5
"ENSG00000236948","AL365255.1",1802.22372469474,17101,1787.1521860636,17095
"ENSG00000131697","NPHP4",19613.1115122012,9288,19508.6432743274,9290
"ENSG00000069424","KCNAB2",101886.853271101,565,99793.9245499597,569
"ENSG00000116254","CHD5",89253.3176016592,865,87874.7032241186,865
"ENSG00000116251","RPL22",125086.190104023,247,121747.423313763,243
"ENSG00000226944","AL031847.1",4216.32054645821,14785,4137.5901902707,14810
"ENSG00000158286","RNF207",12281.9956827078,11415,12103.5595312864,11453
"ENSG00000116237","ICMT",43580.049464574,4391,43404.1398977322,4382
"ENSG00000225077","LINC00337",490.507151865208,20608,432.962605161975,20891
"ENSG00000173673","HES3",0,32923.5,0,32923.5
"ENSG00000158292","GPR153",18568.1363395509,9585,18445.3059803461,9599
"ENSG00000097021","ACOT7",103150.03364887,550,99537.3376080768,574
"ENSG00000271746","AL031848.2",680.028963423139,19726,660.464245500668,19758
"ENSG00000069812","HES2",424.869911208552,21001,419.845548178057,20967
"ENSG00000187017","ESPN",1428.75152651138,17711,1401.36911431193,17746
"ENSG00000231868","AL031848.1",22.2329101865071,28430,19.4742566133601,28115
"ENSG00000215788","TNFRSF25",42860.152371965,4512,42304.8259765726,4556
"ENSG00000171680","PLEKHG5",39550.2309720566,5017,39285.2646383582,5029
"ENSG00000162408","NOL9",32956.3888268132,6245,32871.2477660428,6223
"ENSG00000173662","TAS1R1",473.766563140019,20706,465.465165753635,20692
"ENSG00000204859","ZBTB48",21409.6145574002,8869,21259.7054732824,8876
"ENSG00000162413","KLHL21",45267.8243340204,4148,45218.8002174384,4114
"ENSG00000116273","PHF13",24635.0865547645,8055,24542.4772776756,8051
"ENSG00000041988","THAP3",34440.6540764736,5961,33813.2220133799,6047
"ENSG00000007923","DNAJC11",44024.5649401573,4333,43799.9526458173,4320
"ENSG00000228750","LINC01672",184.095491124128,23177,180.840287206896,23102
"ENSG00000284744","AL591163.1",81.0087644002466,25286,78.2578506545125,25145
"ENSG00000237436","CAMTA1-DT",2870.98603349919,15881,2842.22668405729,15881
"ENSG00000171735","CAMTA1",85268.6162570408,999,84707.2883308316,986
"ENSG00000237365","AL512330.1",0,32923.5,0,32923.5
"ENSG00000237402","CAMTA1-IT1",753.148893097926,19453,742.689574618412,19443
"ENSG00000237728","Z97987.1",0,32923.5,0,32923.5
"ENSG00000225126","AL365194.1",63.7998536263252,25818,58.4683956505193,25807
"ENSG00000270171","AL359881.3",1404.45510361616,17770,1396.71685136178,17760
"ENSG00000270035","AL359881.2",622.247055739315,19982,620.42899163172,19937
"ENSG00000269978","AL359881.1",1729.03598665647,17209,1715.85808494201,17204
"ENSG00000049245","VAMP3",41181.8813035172,4748,41074.2780083084,4728
"ENSG00000269925","Z98884.2",2966.7939472781,15785,2960.06709395499,15768
"ENSG00000049246","PER3",34708.2201576761,5918,34505.0504188211,5923
"ENSG00000236266","Z98884.1",62.5033743662058,25901,57.2004553665459,25907
"ENSG00000049247","UTS2",144.401001001019,23833,141.242639401172,23723
"ENSG00000049249","TNFRSF9",211.754873988746,22831,200.925515523199,22853
"ENSG00000116288","PARK7",107467.046042552,465,105883.067075871,456
"ENSG00000284747","AL034417.4",654.341505461916,19840,645.795891754815,19817
"ENSG00000284716","AL034417.3",200.66243817326,22959,193.011414478846,22947
"ENSG00000116285","ERRFI1",33099.8126305338,6219,33037.4604153375,6191
"ENSG00000238290","AL034417.2",315.723322374559,21798,312.037113714305,21751
"ENSG00000227634","LINC01714",0,32923.5,0,32923.5
"ENSG00000233645","AL358876.2",0,32923.5,0,32923.5
"ENSG00000162426","SLC45A1",37636.1045509722,5373,37443.9689627089,5366
"ENSG00000142599","RERE",71686.405826213,1628,71605.9802827582,1585
"ENSG00000232912","RERE-AS1",466.570521741696,20745,463.650495946446,20702
"ENSG00000228423","AL357552.2",0,32923.5,0,32923.5
"ENSG00000074800","ENO1",119750.090879637,312,118308.457274199,292
"ENSG00000230679","ENO1-AS1",1115.80913853474,18390,1088.59119879717,18421
"ENSG00000131686","CA6",123.882686055763,24230,107.33988940297,24424
"ENSG00000197241","SLC2A7",0,32923.5,0,32923.5
"ENSG00000142583","SLC2A5",17105.4382435369,9980,16856.1860467392,10049
"ENSG00000180758","GPR157",1768.7296152113,17152,1753.81322445015,17144
"ENSG00000228526","MIR34AHG",4029.730285914,14917,4013.37956138429,14899
"ENSG00000234546","LNCTAM34A",557.387703605334,20275,553.448890117657,20229
"ENSG00000049239","H6PD",15135.5099656599,10576,15087.9412591689,10561
"ENSG00000171621","SPSB1",13360.9736464769,11102,13310.2396401782,11102
"ENSG00000284652","BX323043.1",1238.45120440136,18131,1235.31215716068,18093
"ENSG00000284693","LINC02606",2808.08666244255,15938,2798.61617337796,15924
"ENSG00000235263","AL928921.1",76.5277796084971,25555,67.2752054977857,25626
"ENSG00000171612","SLC25A33",37668.0345180475,5365,37539.9766670497,5347
"ENSG00000188807","TMEM201",24416.352370114,8112,24355.5884989567,8095
"ENSG00000171608","PIK3CD",20076.8647505852,9182,19977.9232322282,9182
"ENSG00000179840","PIK3CD-AS1",44.8542797757363,26560,39.3369726046441,26618
"ENSG00000231789","PIK3CD-AS2",1266.30856053848,18067,1239.13924437828,18085
"ENSG00000171603","CLSTN1",132816.867026411,173,128283.50755279,177
"ENSG00000178585","CTNNBIP1",40718.7520203266,4825,40602.888908615,4801
"ENSG00000223989","AL357140.1",734.251989833237,19517,730.113181983684,19481
"ENSG00000285701","AL357140.4",0,32923.5,0,32923.5
"ENSG00000162441","LZIC",33348.0481869772,6171,33276.1247114709,6147
"ENSG00000228150","AL357140.2",638.267635759603,19913,621.763999278535,19929
"ENSG00000173614","NMNAT1",12559.2395399306,11335,12534.1968693984,11322
"ENSG00000241326","AL603962.1",0,32923.5,0,32923.5
"ENSG00000162444","RBP7",14867.9442726491,10655,14794.5013498638,10648
"ENSG00000130939","UBE4B",41680.6434008951,4677,41394.7386630082,4690
"ENSG00000054523","KIF1B",96460.6703125908,674,95821.8913238444,653
"ENSG00000284735","AL139424.3",449.710416242035,20858,444.237087971734,20823
"ENSG00000284642","AL139424.2",17126.4060146026,9976,17047.7292759932,9974
"ENSG00000142657","PGD",49219.140062526,3608,49091.619444908,3586
"ENSG00000271989","AL139424.1",92.7701441425778,25036,86.2850130883434,25015
"ENSG00000175279","CENPS",13124.2885288945,11175,13076.8501134446,11165
"ENSG00000241563","CORT",53284.6554140947,3106,51893.4806676005,3223
"ENSG00000160049","DFFA",32107.2170715823,6419,32055.9180559248,6393
"ENSG00000203469","AL354956.1",23.0916933209341,28030,17.5018017391194,29075
"ENSG00000142655","PEX14",37795.1014070548,5341,37331.1196475694,5385
"ENSG00000287727","AL139423.2",156.096855064415,23598,151.449113089157,23560
"ENSG00000130940","CASZ1",3902.08582464454,15005,3872.70520294766,14996
"ENSG00000272078","AL139423.1",2487.3204572056,16260,2464.80984805346,16255
"ENSG00000175262","C1orf127",199.772129719711,22967,192.550320410244,22956
"ENSG00000120948","TARDBP",57968.4987905558,2596,57665.2488584851,2578
"ENSG00000009724","MASP2",298.654753472484,21937,283.107718221298,21991
"ENSG00000271895","AL109811.2",24463.4730252032,8100,24246.2640403965,8117
"ENSG00000116649","SRM",66453.271118205,1939,66105.0740891148,1925
"ENSG00000171824","EXOSC10",36642.0608540301,5540,36418.3791139232,5542
"ENSG00000226849","AL109811.1",525.062205180496,20433,520.023811401537,20409
"ENSG00000230337","EXOSC10-AS1",4158.6144223467,14818,4119.95219984573,14817
"ENSG00000198793","MTOR",41739.5067578434,4668,41570.029824438,4654
"ENSG00000225602","MTOR-AS1",92.5070938660997,25043,76.5273700465816,25205
"ENSG00000171819","ANGPTL7",1098.59857512752,18439,1086.06059398456,18433
"ENSG00000120942","UBIAD1",14509.892693729,10771,14485.590875189,10757
"ENSG00000284646","AL031291.1",20.1735310398493,29167,17.4148774667024,29100
"ENSG00000204624","DISP3",16758.1560371439,10101,16598.4900639854,10119
"ENSG00000285833","AL590989.1",0,32923.5,0,32923.5
"ENSG00000235643","LINC01647",22.8476663294794,28132,17.2577747476646,29136
"ENSG00000284708","AL031731.1",242.039324423459,22502,237.721932289227,22448
"ENSG00000116661","FBXO2",98673.0933915934,633,97148.2039833191,633
"ENSG00000132879","FBXO44",88086.0979082513,893,85339.3556714045,946
"ENSG00000116663","FBXO6",16345.6740764385,10229,16214.7317473015,10235
"ENSG00000116670","MAD2L2",31292.9061346846,6599,31215.0842170484,6577
"ENSG00000162490","DRAXIN",3566.83664941484,15271,3559.67680230651,15250
"ENSG00000177674","AGTRAP",18395.5274620183,9639,18369.8548799939,9618
"ENSG00000215910","C1orf167",1482.22618274002,17616,1476.44280083844,17589
"ENSG00000177553","AL953897.1",0,32923.5,0,32923.5
"ENSG00000177000","MTHFR",24089.700007444,8184,23963.9662590479,8187
"ENSG00000011021","CLCN6",55929.454644554,2787,55882.2941711117,2765
"ENSG00000175206","NPPA",12702.0911230002,11304,12515.4479549419,11325
"ENSG00000120937","NPPB",1332.74068798821,17920,1239.67038936248,18083
"ENSG00000285646","AL021155.5",1931.94377334601,16912,1907.89906676484,16913
"ENSG00000116685","KIAA2013",39118.2677851352,5098,39048.8540747244,5066
"ENSG00000083444","PLOD1",31315.2835615108,6594,31181.1278350569,6583
"ENSG00000287384","AL096840.2",98.384935165023,24805,89.7904748375755,24893
"ENSG00000116688","MFN2",64576.3849350099,2069,64396.1702591507,2039
"ENSG00000116691","MIIP",27906.9019164267,7279,27720.723909234,7289
"ENSG00000120949","TNFRSF8",244.231250203149,22474,230.088696108666,22531
"ENSG00000285604","AL357835.1",22.1650416051009,28464,18.9690969069926,28384
"ENSG00000028137","TNFRSF1B",12405.3330833117,11378,12259.4759377046,11398
"ENSG00000048707","VPS13D",53623.8802376896,3059,53375.9554028897,3045
"ENSG00000229484","LINC02766",0,32923.5,0,32923.5
"ENSG00000162496","DHRS3",33156.9744161016,6207,32995.2872103036,6198
"ENSG00000272482","AC254633.1",525.773722707908,20430,517.725754162538,20418
"ENSG00000204518","AADACL4",0,32923.5,0,32923.5
"ENSG00000188984","AADACL3",0,32923.5,0,32923.5
"ENSG00000157330","C1orf158",118.574464840151,24298,112.698858451416,24281
"ENSG00000116726","PRAMEF12",21.7540567783788,28683.5,18.5581120802704,28612
"ENSG00000116721","PRAMEF1",0,32923.5,0,32923.5
"ENSG00000228338","LINC01784",0,32923.5,0,32923.5
"ENSG00000239810","PRAMEF11",0,32923.5,0,32923.5
"ENSG00000179172","HNRNPCL1",19.97578985281,29187,16.7798451547017,29193
"ENSG00000120952","PRAMEF2",0,32923.5,0,32923.5
"ENSG00000243073","PRAMEF4",0,32923.5,0,32923.5
"ENSG00000187545","PRAMEF10",0,32923.5,0,32923.5
"ENSG00000204510","PRAMEF7",0,32923.5,0,32923.5
"ENSG00000232423","PRAMEF6",0,32923.5,0,32923.5
"ENSG00000274764","PRAMEF27",0,32923.5,0,32923.5
"ENSG00000277058","HNRNPCL3",0,32923.5,0,32923.5
"ENSG00000229571","PRAMEF25",0,32923.5,0,32923.5
"ENSG00000275774","HNRNPCL2",0,32923.5,0,32923.5
"ENSG00000233336","AC245056.1",0,32923.5,0,32923.5
"ENSG00000280267","PRAMEF26",0,32923.5,0,32923.5
"ENSG00000179412","HNRNPCL4",0,32923.5,0,32923.5
"ENSG00000204505","PRAMEF9",0,32923.5,0,32923.5
"ENSG00000279169","PRAMEF13",0,32923.5,0,32923.5
"ENSG00000279804","PRAMEF18",0,32923.5,0,32923.5
"ENSG00000270601","PRAMEF5",0,32923.5,0,32923.5
"ENSG00000182330","PRAMEF8",21.4634718974137,28821,18.2675271993053,28784
"ENSG00000237700","PRAMEF33",0,32923.5,0,32923.5
"ENSG00000204501","PRAMEF15",0,32923.5,0,32923.5
"ENSG00000228229","AC243961.1",0,32923.5,0,32923.5
"ENSG00000204481","PRAMEF14",0,32923.5,0,32923.5
"ENSG00000204480","PRAMEF19",0,32923.5,0,32923.5
"ENSG00000204479","PRAMEF17",0,32923.5,0,32923.5
"ENSG00000204478","PRAMEF20",0,32923.5,0,32923.5
"ENSG00000162494","LRRC38",5419.24492648828,14074,5400.94173290807,14068
"ENSG00000259961","AL354712.1",1159.9075060283,18287,1118.01313993645,18347
"ENSG00000162493","PDPN",15669.3761996322,10413,15504.7092646171,10428
"ENSG00000237445","AL359771.1",21.4200165698053,28839,18.6613629966583,28560
"ENSG00000116731","PRDM2",61086.619850943,2336,60891.8565636594,2310
"ENSG00000189337","KAZN",47776.1482720283,3804,47687.730898795,3772
"ENSG00000231606","AL357873.1",288.499073503434,22027,274.213571641463,22062
"ENSG00000234593","KAZN-AS1",0,32923.5,0,32923.5
"ENSG00000287756","AL031293.1",0,32923.5,0,32923.5
"ENSG00000175147","TMEM51-AS1",2959.91562598326,15791,2944.37433678357,15783
"ENSG00000171729","TMEM51",8899.30294419935,12556,8889.08587105323,12531
"ENSG00000204464","C1orf195",0,32923.5,0,32923.5
"ENSG00000142621","FHAD1",1989.39600952732,16851,1970.83932920544,16855
"ENSG00000233485","AL031283.2",149.890234004048,23706,144.22507895072,23672
"ENSG00000236045","AL031283.3",21.7602507884427,28678,18.5643060903344,28609
"ENSG00000228140","AL031283.1",1421.11727754388,17733,1403.94395419339,17742
"ENSG00000142634","EFHD2",76420.7047877022,1357,75422.5262826185,1372
"ENSG00000162438","CTRC",741.067103732771,19494,729.093671241635,19487
"ENSG00000142615","CELA2A",74.4711733017208,25637,67.4979489917573,25618
"ENSG00000215704","CELA2B",21.9742486318745,28577,18.7783039337661,28493
"ENSG00000132906","CASP9",17197.5676470948,9957,17174.7543685364,9934
"ENSG00000116138","DNAJC16",32692.9162766983,6301,32641.8165151674,6269
"ENSG00000272510","AL121992.3",876.420818533954,19029,863.80786326483,19027
"ENSG00000116771","AGMAT",8913.83591980149,12549,8885.89052725999,12533
"ENSG00000237301","AL121992.1",545.272794979715,20337,530.677233741905,20346
"ENSG00000197312","DDI2",25952.5686284327,7727,25922.1973911746,7699
"ENSG00000215695","RSC1A1",0,32923.5,0,32923.5
"ENSG00000271742","AL121992.2",130.261105919169,24100,124.826209985619,24040
"ENSG00000116786","PLEKHM2",65465.0914380228,2007,64666.3530550259,2023
"ENSG00000237938","AL450998.3",21.9836406412729,28570.5,18.8748841644975,28447.5
"ENSG00000162461","SLC25A34",7346.87721109329,13153,7303.21461810894,13143
"ENSG00000224459","SLC25A34-AS1",63.9505468150652,25809,57.3886977571574,25889
"ENSG00000162460","TMEM82",20.7516697368688,29073,17.9930161637218,28904
"ENSG00000162458","FBLIM1",5261.5801576465,14161,5247.89734793555,14144
"ENSG00000233954","UQCRHL",5493.44147656038,14041,5441.37627615315,14046
"ENSG00000179743","AL450998.2",6737.06293601577,13429,6585.15559249577,13464
"ENSG00000065526","SPEN",37632.0037184677,5374,37536.1961322432,5350
"ENSG00000116809","ZBTB17",28662.2170299268,7122,28531.5079749766,7112
"ENSG00000183888","SRARP",12231.0204138483,11435,12051.3580901208,11470
"ENSG00000233078","AL355994.3",0,32923.5,0,32923.5
"ENSG00000173641","HSPB7",4265.85982979003,14751,4238.25980055197,14753
"ENSG00000186510","CLCNKA",507.926155927455,20524,480.143526734184,20609
"ENSG00000184908","CLCNKB",530.402461827016,20414,526.980429217017,20373
"ENSG00000185519","FAM131C",23541.6194781709,8314,23322.4520911912,8334
"ENSG00000142627","EPHA2",4810.35245344106,14416,4787.40420246484,14407
"ENSG00000227959","AL451042.2",192.687614659224,23082,182.453668745177,23083
"ENSG00000224621","AL451042.1",0,32923.5,0,32923.5
