"gene","gene_name","dev_default","rank_default","dev_brain","rank_brain"
"ENSG00000138069","RAB1A",16793.4039647572,936,16770.0255597712,895
"ENSG00000138071","ACTR2",16081.9882363224,1087,16026.9068133566,1052
"ENSG00000221823","PPP3R1",15986.6561300707,1111,15781.8713457559,1102
"ENSG00000119865","CNRIP1",15465.124064173,1222,15369.2712989544,1199
"ENSG00000115977","AAK1",14523.3268835443,1448,14423.9459968278,1430
"ENSG00000075340","ADD2",14774.8503926178,1390,14616.5644729391,1381
"ENSG00000144040","SFXN5",17006.3593703363,899,16068.6879335866,1046
"ENSG00000135624","CCT7",15768.9792965641,1153,15641.7480407407,1135
"ENSG00000163013","FBXO41",13654.2938471355,1691,13592.6067065419,1673
"ENSG00000204843","DCTN1",19089.9967974749,547,19010.8762500657,519
"ENSG00000066032","CTNNA2",14406.3679079948,1477,14298.9080359999,1463
"ENSG00000034510","TMSB10",40240.091469846,18,35289.9060052,17
"ENSG00000068615","REEP1",11872.333311711,2002,11837.5046868838,1990
"ENSG00000172005","MAL",10981.4806634896,2064,10815.4574520536,2060
"ENSG00000084090","STARD7",16368.8794600211,1029,16247.4735881576,1000
"ENSG00000135940","COX5B",21810.4979627035,245,21428.4524877438,238
"ENSG00000115073","ACTR1B",14504.8036894352,1451,14443.1687868746,1425
"ENSG00000196872","KIAA1211L",13434.4921899139,1741,13398.5781828616,1719
"ENSG00000170500","LONRF2",15813.4162339873,1149,15714.4525083841,1120
"ENSG00000071082","RPL31",23792.955340111,135,23601.5516711759,115
"ENSG00000175874","CREG2",18038.1741512868,708,17954.4545026196,670
"ENSG00000071054","MAP4K4",11031.235052409,2063,10948.3491392741,2057
"ENSG00000175701","MTLN",17182.0708509871,859,16884.819566162,870
"ENSG00000155368","DBI",21779.3031449406,250,21587.2661710892,221
"ENSG00000136717","BIN1",17464.4493769794,805,17359.3681051067,779
"ENSG00000136720","HS6ST1",14902.8269635191,1362,14780.9733390908,1343
"ENSG00000152082","MZT2B",21092.0359621987,325,20523.3049851155,340
"ENSG00000136002","ARHGEF4",16610.7685204765,974,16586.7345056701,933
"ENSG00000152102","FAM168B",16258.9867937975,1059,16222.6284306971,1008
"ENSG00000115762","PLEKHB2",17441.8701633032,811,17419.197029957,770
"ENSG00000173272","MZT2A",18513.1302485047,637,18245.3815539981,628
"ENSG00000048991","R3HDM1",13645.9731253541,1695,13458.9889160073,1703
"ENSG00000169554","ZEB2",12472.5254232317,1929,12424.6039121378,1920
"ENSG00000168280","KIF5C",19800.5012347713,462,19333.7055034885,481
"ENSG00000182389","CACNB4",12379.9051493073,1940,12301.9357510076,1932
"ENSG00000157827","FMNL2",10673.3689243105,2072,10501.3159971156,2070
"ENSG00000162989","KCNJ3",11353.4784419647,2044,11306.148040666,2037
"ENSG00000136541","ERMN",10098.4280665869,2081,10028.7241435211,2075
"ENSG00000144283","PKP4",13043.8237275583,1825,12527.6546627005,1904
"ENSG00000136535","TBR1",13982.5986273778,1598,13968.8386505785,1561
"ENSG00000144290","SLC4A10",14030.7085159702,1589,13979.9977476693,1559
"ENSG00000136531","SCN2A",16266.3332698306,1058,15910.7067372257,1077
"ENSG00000178662","CSRNP3",12362.1011070378,1943,12196.5437846622,1949
"ENSG00000144285","SCN1A",12372.5609359275,1941,12049.7620032814,1972
"ENSG00000128683","GAD1",17954.9016150989,719,17456.9019362918,764
"ENSG00000091428","RAPGEF4",14441.3269098724,1468,14230.5241339805,1490
"ENSG00000138430","OLA1",14283.8026507104,1512,14258.0441179626,1478
"ENSG00000128656","CHN1",25018.4027249715,106,24722.9299491892,82
"ENSG00000154518","ATP5MC3",20986.7512163841,339,20418.7326000814,353
"ENSG00000170035","UBE2E3",14200.2662811943,1549,14187.0378145042,1505
"ENSG00000061676","NCKAP1",18074.9651732738,705,18049.3444069444,652
"ENSG00000065548","ZC3H15",12711.8833347548,1896,12696.8707103111,1881
"ENSG00000151690","MFSD6",13346.5275665798,1757,13315.0364615616,1737
"ENSG00000115419","GLS",17286.4725058514,840,17046.8229970963,838
"ENSG00000196950","SLC39A10",17232.5410841098,848,16750.8217898421,898
"ENSG00000115541","HSPE1",17870.5132471567,731,17513.0652311826,754
"ENSG00000119013","NDUFB3",16455.6295232175,1003,16173.5737662395,1022
"ENSG00000116030","SUMO1",14429.7408039172,1475,14409.3302650678,1434
"ENSG00000204217","BMPR2",13253.5618771805,1779,13154.6487743303,1775
"ENSG00000138443","ABI2",16450.2383675322,1004,16123.5947805634,1034
"ENSG00000023228","NDUFS1",14717.457848869,1399,14653.4197290728,1374
"ENSG00000114948","ADAM23",12347.9952305186,1947,12273.7194038289,1939
"ENSG00000078018","MAP2",22115.8296796752,228,21095.0659308081,275
"ENSG00000197756","RPL37A",28724.2531440625,47,28000.5195708594,34
"ENSG00000163466","ARPC2",15171.6186546103,1298,15118.8161828842,1259
"ENSG00000127838","PNKD",17195.1241267124,858,17141.5771267503,821
"ENSG00000171450","CDK5R2",15592.0880792522,1180,14876.779583782,1320
"ENSG00000144567","RETREG2",18373.4569104021,649,18305.1422963118,618
"ENSG00000127824","TUBA4A",19767.8009545654,466,19420.5660526775,471
"ENSG00000054356","PTPRN",19760.4538314648,469,19626.8673691176,442
"ENSG00000116106","EPHA4",13846.6574472404,1641,13826.7591750609,1603
"ENSG00000123983","ACSL3",14397.1491597403,1481,14252.2092958,1481
"ENSG00000171951","SCG2",19211.4183660057,537,18290.157311525,622
"ENSG00000135932","CAB39",14781.6697176644,1386,14671.1848820584,1371
"ENSG00000135916","ITM2C",22300.177402894,215,21629.735707112,214
"ENSG00000173692","PSMD1",13257.3140066184,1778,13207.4105490557,1766
"ENSG00000115468","EFHD1",10697.5436064259,2070,10503.279340643,2069
"ENSG00000182600","SNORC",17878.5531719062,729,17550.9382721198,742
"ENSG00000066248","NGEF",19741.7513641565,471,19683.4520318709,434
"ENSG00000198612","COPS8",13786.0372317547,1657,13662.4692398101,1656
"ENSG00000172428","COPS9",22947.7966814237,177,21709.884229359,205
"ENSG00000130294","KIF1A",20596.4406840047,380,20238.5164858462,368
"ENSG00000115685","PPP1R7",15009.2963453498,1325,14988.6743631266,1293
"ENSG00000168385","SEPTIN2",14400.838077441,1479,14168.2916264292,1510
"ENSG00000134121","CHL1",18241.8140172427,671,17726.707715615,712
"ENSG00000150995","ITPR1",15887.1378555351,1136,15731.3591743366,1111
"ENSG00000134107","BHLHE40",12135.2635791697,1975,12015.4609386408,1976
"ENSG00000134108","ARL8B",15710.6245841759,1159,15694.925140262,1122
"ENSG00000254999","BRK1",17420.9725880481,813,17360.1465122023,778
"ENSG00000157087","ATP2B2",20082.2321338448,430,19344.3099435046,480
"ENSG00000157152","SYN2",20819.4742211077,354,20619.9043832568,328
"ENSG00000144713","RPL32",27224.2554196472,62,27045.9097417093,45
"ENSG00000144711","IQSEC1",18265.3694472691,663,17841.8584589672,694
"ENSG00000182568","SATB1",13084.0670823934,1811,12995.1973244247,1813
"ENSG00000174748","RPL15",21388.7915930825,296,21223.1427172919,257
"ENSG00000151090","THRB",11523.2439690167,2034,11470.3207588754,2024
"ENSG00000172995","ARPP21",15644.7519780683,1167,15187.7793048629,1245
"ENSG00000168314","MOBP",26498.7308974315,77,25403.9522376009,73
"ENSG00000114784","EIF1B",16477.5109349098,1000,15964.6801131161,1066
"ENSG00000168036","CTNNB1",18176.1737142864,685,17953.9036089694,671
"ENSG00000187094","CCK",44672.9216761461,14,39603.225205338,11
"ENSG00000181061","HIGD1A",17599.258380692,778,17527.0086393664,748
"ENSG00000114646","CSPG5",15548.2546959029,1196,14894.8461619947,1316
"ENSG00000047849","MAP4",20537.2591164539,385,20428.4798129314,350
"ENSG00000010256","UQCRC1",18358.2541706593,654,18167.1683091209,639
"ENSG00000178467","P4HTM",15505.205472577,1212,15419.9836728086,1185
"ENSG00000164061","BSN",17458.3136062685,808,17412.582916738,772
"ENSG00000164076","CAMKV",18714.7628807585,601,18251.5924428577,627
"ENSG00000114353","GNAI2",15401.6580029926,1238,15278.7650493146,1225
"ENSG00000012171","SEMA3B",8188.26261642777,2088,8159.75916729471,2087
"ENSG00000088538","DOCK3",13281.1044921865,1772,13032.7133256183,1805
"ENSG00000162244","RPL29",23846.671661949,130,23671.7055657996,111
"ENSG00000164091","WDR82",14588.5125971633,1432,14254.8102979709,1479
"ENSG00000010322","NISCH",17681.4936965945,763,17528.8714096724,747
"ENSG00000114902","SPCS1",16349.4666650509,1036,16213.0180345896,1011
"ENSG00000168309","FAM107A",25454.6652662368,95,24319.1386230017,99
"ENSG00000163618","CADPS",14553.4029464106,1444,14373.9638240067,1443
"ENSG00000163630","SYNPR",16748.0950141032,949,16640.2353738234,920
"ENSG00000144746","ARL6IP5",16914.3007830213,915,16829.7526817888,885
"ENSG00000175161","CADM2",16898.2488476771,920,16374.4565382882,974
"ENSG00000269028","MTRNR2L12",49749.4633590893,11,37656.2969436645,13
"ENSG00000080822","CLDND1",17535.9987679029,792,17139.8190108915,822
"ENSG00000081154","PCNP",14947.6538083298,1345,14855.1699088625,1325
"ENSG00000114391","RPL24",22373.0688184249,210,22274.8672112503,168
"ENSG00000144834","TAGLN3",21316.087293575,305,21238.2932252907,255
"ENSG00000114573","ATP6V1A",17638.2869507306,773,17607.3662445397,728
"ENSG00000172020","GAP43",21759.1117555202,254,21430.4658250362,236
"ENSG00000185565","LSAMP",14125.4651599009,1569,13698.8236885963,1638
"ENSG00000065518","NDUFB4",19523.0549597475,501,19298.1359134272,490
"ENSG00000160145","KALRN",15300.3368589056,1265,15144.3689247539,1253
"ENSG00000114544","SLC41A3",12150.3757267501,1972,12114.9757425345,1959
"ENSG00000114631","PODXL2",17116.3250783078,868,17102.1768021058,826
"ENSG00000074416","MGLL",16677.1429632135,961,16501.8773618195,954
"ENSG00000184897","H1FX",18861.5071356212,586,18005.9830020273,661
"ENSG00000091513","TF",17346.8609953943,828,16379.5478520271,970
"ENSG00000154917","RAB6B",20484.7271219844,392,20400.7712505423,354
"ENSG00000158258","CLSTN2",10831.5253380685,2068,10741.5121142743,2061
"ENSG00000069849","ATP1B3",13112.3299056943,1804,13068.4833096422,1793
"ENSG00000070087","PFN2",20507.0852368307,390,20092.1334461555,384
"ENSG00000120742","SERP1",13205.3047796286,1785,13151.3801106383,1777
"ENSG00000163590","PPM1L",11852.6146512908,2006,11733.8345599128,2003
"ENSG00000163536","SERPINI1",22295.867438736,216,21906.1731332152,194
"ENSG00000013297","CLDN11",10277.7385112853,2079,9512.77735954589,2079
"ENSG00000177565","TBL1XR1",12555.8959712197,1919,12499.0807834827,1906
"ENSG00000172667","ZMAT3",12588.234877793,1914,12533.7350376525,1903
"ENSG00000136521","NDUFB5",15276.8753713553,1270,15018.3249342243,1284
"ENSG00000114757","PEX5L",13560.7863556025,1721,13479.6884901613,1700
"ENSG00000242808","SOX2-OT",12459.1768279667,1931,12432.5927766295,1918
"ENSG00000161203","AP2M1",21993.8165790595,238,21570.6603669339,225
"ENSG00000163888","CAMK2N2",15213.608110222,1289,14937.3553730698,1303
"ENSG00000175166","PSMD2",16035.038766366,1092,15759.6764968785,1106
"ENSG00000175182","FAM131A",17620.0975215689,775,17505.0663879972,756
"ENSG00000156976","EIF4A2",21248.9251183122,312,20565.3162978247,334
"ENSG00000157005","SST",18257.8623221053,665,16332.0509745241,984
"ENSG00000114279","FGF12",15149.5307321523,1303,15137.9850037186,1254
"ENSG00000198836","OPA1",12445.954122184,1932,12321.8008025765,1930
"ENSG00000189058","APOD",27193.8486547874,65,26947.9828269294,48
"ENSG00000169020","ATP5ME",22144.703578678,226,21635.9375781316,213
"ENSG00000168993","CPLX1",21034.2446052769,333,20945.0901863647,288
"ENSG00000068078","FGFR3",16487.3725707684,995,14603.971289377,1385
"ENSG00000243449","C4orf48",21330.8178190248,302,21122.2736941546,269
"ENSG00000185818","NAT8L",19965.4613831092,445,19790.6697868028,418
"ENSG00000163956","LRPAP1",18180.0170140623,684,17776.7425033871,706
"ENSG00000168824","NSG1",16245.4546789317,1063,16120.6611939455,1035
"ENSG00000072832","CRMP1",16752.3645796199,947,16707.7892037807,908
"ENSG00000074211","PPP2R2C",17199.4265967167,857,16687.6856484079,910
"ENSG00000179010","MRFAP1",19379.8240588232,521,19372.2654976047,475
"ENSG00000169744","LDB2",13701.2134249777,1677,13647.6633464632,1657
"ENSG00000151552","QDPR",20673.6809957256,369,19870.745057459,410
"ENSG00000185774","KCNIP4",13071.7891735165,1815,13034.8244640348,1803
"ENSG00000169851","PCDH7",12752.769792168,1885,12470.7611553006,1911
"ENSG00000078140","UBE2K",12833.2147257759,1874,12774.5584441689,1869
"ENSG00000154277","UCHL1",27213.1419631278,64,25977.5123185891,58
"ENSG00000109180","OCIAD1",19020.4825309517,562,18868.3944427855,535
"ENSG00000171476","HOPX",23449.6982035374,153,23074.7267860197,133
"ENSG00000018189","RUFY3",15616.3237143657,1173,15574.037079772,1147
"ENSG00000132463","GRSF1",14001.4541901271,1594,13991.8644855668,1554
"ENSG00000169116","PARM1",13434.6999855917,1740,13286.0454072852,1746
"ENSG00000138757","G3BP2",17076.5089287413,883,16936.8571193188,857
"ENSG00000138758","SEPTIN11",12813.6337202107,1878,12797.0850339651,1860
"ENSG00000118816","CCNI",20207.0072271915,413,19689.3898864006,433
"ENSG00000145293","ENOPH1",13847.6501062271,1640,13688.8493829656,1640
"ENSG00000145284","SCD5",20522.932573207,387,19996.5916677794,395
"ENSG00000109339","MAPK10",17320.9806555926,833,17147.0983230273,819
"ENSG00000152583","SPARCL1",28520.5412984639,51,27295.3350363559,42
"ENSG00000163644","PPM1K",13709.6938602473,1675,13538.9114265665,1688
"ENSG00000177432","NAP1L5",16005.0260526835,1106,15715.6911511706,1118
"ENSG00000145335","SNCA",20197.988560301,416,20023.1679699107,391
"ENSG00000138698","RAP1GDS1",14579.0945256926,1435,14534.731032087,1400
"ENSG00000168785","TSPAN5",14197.2406500114,1550,14190.3817027948,1503
"ENSG00000164032","H2AFZ",19837.2614530849,456,18053.4550685774,651
"ENSG00000138814","PPP3CA",20620.4369824308,378,20420.4546483765,352
"ENSG00000109332","UBE2D3",16551.8704702354,987,16508.3760282044,953
"ENSG00000109475","RPL34",29334.1211821192,43,29049.3334997822,28
"ENSG00000145362","ANK2",20170.8323727074,423,19507.5265576096,461
"ENSG00000145349","CAMK2D",12166.8813246988,1970,12145.3552271214,1954
"ENSG00000138650","PCDH10",11730.1458161008,2018,11615.0448543822,2016
"ENSG00000109390","NDUFC1",19186.6687025871,538,18982.8372450627,523
"ENSG00000153130","SCOC",16678.6491654442,959,16619.3383053726,925
"ENSG00000109670","FBXW7",16992.2465843116,905,16943.1537601984,854
"ENSG00000109654","TRIM2",17727.7350652517,753,17611.5106603471,726
"ENSG00000061918","GUCY1B1",16275.3899748899,1055,15919.9414193674,1074
"ENSG00000109738","GLRB",13325.4920493022,1760,13277.9763643303,1749
"ENSG00000120251","GRIA2",18517.4081342565,636,18207.1820896975,635
"ENSG00000164124","TMEM144",7892.37802276681,2092,7547.39465084678,2093
"ENSG00000109756","RAPGEF2",12936.1014227425,1850,12834.5465092261,1849
"ENSG00000109472","CPE",29420.0220721862,42,24328.4464215906,98
"ENSG00000164106","SCRG1",18252.3293374938,668,17954.8386512698,669
"ENSG00000150625","GPM6A",27148.8868602095,67,22950.0147013247,140
"ENSG00000151729","SLC25A4",19006.5740757108,566,18821.0643868361,540
"ENSG00000073578","SDHA",15325.774638971,1253,15213.8028604456,1239
"ENSG00000215218","UBE2QL1",16822.2683047323,933,16667.9905947598,917
"ENSG00000150753","CCT5",12964.7731356272,1838,12955.9409936318,1826
"ENSG00000145495","MARCH6",17204.8582719579,856,17080.432676266,832
"ENSG00000169862","CTNND2",17924.1483448842,722,17316.2957465623,793
"ENSG00000176788","BASP1",22659.0932404515,192,22386.9617016667,165
"ENSG00000113387","SUB1",19779.9050282192,465,19778.9023174372,419
"ENSG00000164187","LMBRD2",10946.1527026717,2066,10727.4389266547,2063
